what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to compute completion proposal",1342707995170
error,log,,,"Failed to compute completion proposal",1342708001382
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708005156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708007366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708007466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708007828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708010594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708011864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708070376
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708071056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708071666
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708074548
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708080530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708081622
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708084122
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708086894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708086944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708090058
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708090328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708093967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708099171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708100105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708128221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708130321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708202781
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708207295
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708211817
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708211937
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708224623
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708225993
error,log,,,"Failed to compute completion proposal",1342708232617
error,log,,,"Failed to compute completion proposal",1342708233929
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708240041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708241383
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708242123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342708254905
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1342708264823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708267157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708270177
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708270477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708277989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708279909
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708280999
error,log,,,"Error while loading editor",1342708284619
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708284639
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708284839
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708290903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708357309
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1342708362227
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708364665
error,log,,,"Error while loading editor",1342708365087
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708365107
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708365317
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708366197
error,log,,,"Error while loading editor",1342708366541
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708366561
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708366781
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1342708376103
error,log,,,"Error while loading editor",1342708377413
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708377443
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1342708377643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708384097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708412951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1342708415157
