what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1337427939457
java.version,sysinfo,,,"1.6.0-rc",1337427939457
java.vm.info,sysinfo,,,"mixed mode",1337427939457
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1337427939457
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1337427939457
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1337427939457
java.vm.specification.version,sysinfo,,,"1.0",1337427939457
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1337427939457
java.vm.version,sysinfo,,,"1.6.0-rc-b104",1337427939457
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1337427939493
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1337427940505
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1337427940814
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1337427941186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1337427943231
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1337427956640
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1337427956969
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1337427956973
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.wtp.core",1337427957372
started,bundle,org.maven.ide.eclipse.wtp.overlay,0.14.0.20110928-2045,"org.maven.ide.eclipse.wtp.overlay",1337427957399
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1337427958085
