what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324071787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324072262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324074028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324074133
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324076188
error,log,,,"Failed to compute completion proposal",1365324083007
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324087878
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1365324094471
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324095722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365324096907
error,log,,,"Failed to compute completion proposal",1365324120569
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324136590
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324138636
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324138923
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324148380
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324148639
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324148751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324155930
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324157973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324158551
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324163277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324166107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324166729
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324168356
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324168608
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324170935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324171707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324172885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324200522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324218630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324218749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324222288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324222395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324222528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324223635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324225280
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324231239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324233486
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324233719
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324234391
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324234571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324234915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324235825
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324237459
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324237862
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324239647
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324239855
error,log,,,"Failed to compute completion proposal",1365324244403
error,log,,,"Failed to compute completion proposal",1365324244617
error,log,,,"Failed to compute completion proposal",1365324244761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324262332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324262436
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324266130
error,log,,,"Failed to compute completion proposal",1365324290012
error,log,,,"Failed to compute completion proposal",1365324319373
error,log,,,"Failed to compute completion proposal",1365324329454
error,log,,,"Failed to compute completion proposal",1365324331930
error,log,,,"Failed to compute completion proposal",1365324349967
error,log,,,"Failed to compute completion proposal",1365324362910
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324388634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324404206
error,log,,,"Failed to compute completion proposal",1365324406555
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324419279
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324419513
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324419628
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324422012
error,log,,,"Failed to compute completion proposal",1365324443411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324446606
error,log,,,"Failed to compute completion proposal",1365324460776
error,log,,,"Failed to compute completion proposal",1365324462837
error,log,,,"Failed to compute completion proposal",1365324469623
error,log,,,"Failed to compute completion proposal",1365324485560
error,log,,,"Failed to compute completion proposal",1365324487466
error,log,,,"Failed to compute completion proposal",1365324497331
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1365324502713
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1365324505453
error,log,,,"Failed to compute completion proposal",1365324506376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324511709
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324516505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324518828
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324519055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324531569
error,log,,,"Failed to compute completion proposal",1365324545613
error,log,,,"Failed to compute completion proposal",1365324551818
error,log,,,"Failed to compute completion proposal",1365324553190
error,log,,,"Failed to compute completion proposal",1365324556675
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324564058
error,log,,,"Failed to compute completion proposal",1365324570469
error,log,,,"Failed to compute completion proposal",1365324584631
error,log,,,"Failed to compute completion proposal",1365324586333
error,log,,,"Failed to compute completion proposal",1365324589661
error,log,,,"Failed to compute completion proposal",1365324595291
error,log,,,"Failed to compute completion proposal",1365324607898
error,log,,,"Failed to compute completion proposal",1365324609959
error,log,,,"Failed to compute completion proposal",1365324612251
error,log,,,"Failed to compute completion proposal",1365324617717
error,log,,,"Failed to compute completion proposal",1365324624034
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324632983
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324640781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324641018
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324643203
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324643405
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324643710
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324643913
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324644642
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324644861
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324650879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324676387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324680037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324680142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324681304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1365324684250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324687101
error,log,,,"Failed to compute completion proposal",1365324719754
error,log,,,"Failed to compute completion proposal",1365324722663
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324728417
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324732826
error,log,,,"Failed to compute completion proposal",1365324741271
error,log,,,"Failed to compute completion proposal",1365324742972
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324747060
error,log,,,"Failed to compute completion proposal",1365324764532
error,log,,,"Failed to compute completion proposal",1365324770483
error,log,,,"Failed to compute completion proposal",1365324770613
error,log,,,"Failed to compute completion proposal",1365324770736
error,log,,,"Failed to compute completion proposal",1365324770873
error,log,,,"Failed to compute completion proposal",1365324771015
error,log,,,"Failed to compute completion proposal",1365324771167
error,log,,,"Failed to compute completion proposal",1365324771303
error,log,,,"Failed to compute completion proposal",1365324771440
error,log,,,"Failed to compute completion proposal",1365324771585
error,log,,,"Failed to compute completion proposal",1365324771737
error,log,,,"Failed to compute completion proposal",1365324771927
error,log,,,"Failed to compute completion proposal",1365324792081
error,log,,,"Failed to compute completion proposal",1365324792362
error,log,,,"Failed to compute completion proposal",1365324792749
error,log,,,"Failed to compute completion proposal",1365324792878
error,log,,,"Failed to compute completion proposal",1365324793039
error,log,,,"Failed to compute completion proposal",1365324793213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324800985
error,log,,,"Failed to compute completion proposal",1365324807207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324819951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324825350
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324831739
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324831975
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324832566
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324833349
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324834318
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324835625
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1365324835753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324861425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1365324865303
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1365324866630
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1365324871400
